Keller LEX1 pressure data
Date	Time	Pressure (mBar)
03/04/2014	14:55:43	251.7164
03/04/2014	14:55:44	252.0997
03/04/2014	14:55:45	251.9081
03/04/2014	14:55:46	251.6525
03/04/2014	14:55:47	251.6099
03/04/2014	14:55:48	251.0777
03/04/2014	14:55:49	250.6304
03/04/2014	14:55:50	250.5027
03/04/2014	14:55:51	250.1832
03/04/2014	14:55:52	250.5240
03/04/2014	14:55:53	250.2471
03/04/2014	14:55:54	250.2047
03/04/2014	14:55:55	249.7362
03/04/2014	14:55:56	249.4806
03/04/2014	14:55:57	249.3528
03/04/2014	14:55:58	249.0230
03/04/2014	14:56:00	248.7036
03/04/2014	14:56:01	248.1926
03/04/2014	14:56:02	248.4055
03/04/2014	14:56:03	247.8732
03/04/2014	14:56:04	247.8093
03/04/2014	14:56:05	247.5750
03/04/2014	14:56:06	247.2343
03/04/2014	14:56:07	246.9789
03/04/2014	14:56:08	246.6061
03/04/2014	14:56:09	246.6061
03/04/2014	14:56:10	246.6061
03/04/2014	14:56:11	246.3079
03/04/2014	14:56:12	245.9034
03/04/2014	14:56:13	245.8396
03/04/2014	14:56:14	245.5840
03/04/2014	14:56:15	245.4562
03/04/2014	14:56:16	245.2645
03/04/2014	14:56:17	245.1369
03/04/2014	14:56:18	244.8826
03/04/2014	14:56:19	244.7549
03/04/2014	14:56:20	244.2438
03/04/2014	14:56:21	244.0522
03/04/2014	14:56:22	243.7966
03/04/2014	14:56:23	243.7328
03/04/2014	14:56:24	243.3495
03/04/2014	14:56:25	243.2857
03/04/2014	14:56:26	243.2218
03/04/2014	14:56:27	242.9662
03/04/2014	14:56:28	242.8066
03/04/2014	14:56:29	242.5936
03/04/2014	14:56:30	242.3274
03/04/2014	14:56:31	242.1358
03/04/2014	14:56:32	242.0081
03/04/2014	14:56:33	241.9551
03/04/2014	14:56:34	241.4867
03/04/2014	14:56:35	241.3377
03/04/2014	14:56:36	NaN
03/04/2014	14:56:37	240.9119
03/04/2014	14:56:38	240.6667
03/04/2014	14:56:39	240.0278
03/04/2014	14:56:40	240.2195
03/04/2014	14:56:41	240.0278
03/04/2014	14:56:42	239.7085
03/04/2014	14:56:43	239.2613
03/04/2014	14:56:44	239.0698
03/04/2014	14:56:45	239.0057
03/04/2014	14:56:46	239.0484
03/04/2014	14:56:47	238.8781
03/04/2014	14:56:48	238.6225
03/04/2014	14:56:49	238.1116
03/04/2014	14:56:50	237.9838
03/04/2014	14:56:51	238.0689
03/04/2014	14:56:52	237.6431
03/04/2014	14:56:53	237.5367
03/04/2014	14:56:54	237.6431
03/04/2014	14:56:55	237.3876
03/04/2014	14:56:56	236.8340
03/04/2014	14:56:57	236.7701
03/04/2014	14:56:58	236.3867
03/04/2014	14:56:59	236.1951
03/04/2014	14:57:00	236.0035
03/04/2014	14:57:01	236.0035
03/04/2014	14:57:02	235.8970
03/04/2014	14:57:03	235.3010
03/04/2014	14:57:04	235.2369
03/04/2014	14:57:05	235.1093
03/04/2014	14:57:06	235.0241
03/04/2014	14:57:07	235.0241
03/04/2014	14:57:08	234.6520
03/04/2014	14:57:09	234.5241
03/04/2014	14:57:10	234.0770
03/04/2014	14:57:11	233.9492
03/04/2014	14:57:12	233.8216
03/04/2014	14:57:13	233.4585
03/04/2014	14:57:14	233.4585
03/04/2014	14:57:15	232.8197
03/04/2014	14:57:16	232.9475
03/04/2014	14:57:17	232.4364
03/04/2014	14:57:18	232.6280
03/04/2014	14:57:19	232.4364
03/04/2014	14:57:20	232.7559
03/04/2014	14:57:21	232.2235
03/04/2014	14:57:22	231.9254
03/04/2014	14:57:23	231.7338
03/04/2014	14:57:24	231.5208
03/04/2014	14:57:25	231.0312
03/04/2014	14:57:26	230.9673
03/04/2014	14:57:27	230.7756
03/04/2014	14:57:28	230.3824
03/04/2014	14:57:30	230.3185
03/04/2014	14:57:31	230.1269
03/04/2014	14:57:32	229.8927
03/04/2014	14:57:33	229.7862
03/04/2014	14:57:34	229.4243
03/04/2014	14:57:35	229.2326
03/04/2014	14:57:36	229.2113
03/04/2014	14:57:37	228.7216
03/04/2014	14:57:38	228.1482
03/04/2014	14:57:39	228.2758
03/04/2014	14:57:40	228.2758
03/04/2014	14:57:41	228.2439
03/04/2014	14:57:42	228.1055
03/04/2014	14:57:43	227.6469
03/04/2014	14:57:44	227.3913
03/04/2014	14:57:45	227.2636
03/04/2014	14:57:46	226.9443
03/04/2014	14:57:47	226.9443
03/04/2014	14:57:48	226.4971
03/04/2014	14:57:49	226.7100
03/04/2014	14:57:50	226.3054
03/04/2014	14:57:51	226.3693
03/04/2014	14:57:52	225.7305
03/04/2014	14:57:53	225.7305
03/04/2014	14:57:54	225.5389
03/04/2014	14:57:55	225.4112
03/04/2014	14:57:56	225.0279
03/04/2014	14:57:57	224.9001
03/04/2014	14:57:58	224.7724
03/04/2014	14:57:59	224.5168
03/04/2014	14:58:00	224.1974
03/04/2014	14:58:01	224.3252
03/04/2014	14:58:02	223.9420
03/04/2014	14:58:03	223.8045
03/04/2014	14:58:04	223.4213
03/04/2014	14:58:05	223.3575
03/04/2014	14:58:06	223.0380
03/04/2014	14:58:07	223.0380
03/04/2014	14:58:08	222.9200
03/04/2014	14:58:09	222.6644
03/04/2014	14:58:10	222.6006
03/04/2014	14:58:11	222.0896
03/04/2014	14:58:12	222.3450
03/04/2014	14:58:13	222.0896
03/04/2014	14:58:14	221.7063
03/04/2014	14:58:15	221.7063
03/04/2014	14:58:16	221.4507
03/04/2014	14:58:17	221.3869
03/04/2014	14:58:18	220.8120
03/04/2014	14:58:19	220.7481
03/04/2014	14:58:20	220.3010
03/04/2014	14:58:21	220.4288
03/04/2014	14:58:22	220.3010
03/04/2014	14:58:23	219.9915
03/04/2014	14:58:24	219.8638
03/04/2014	14:58:25	219.6721
03/04/2014	14:58:26	219.6296
03/04/2014	14:58:27	219.9277
03/04/2014	14:58:28	218.7780
03/04/2014	14:58:29	218.9056
03/04/2014	14:58:30	218.7141
03/04/2014	14:58:31	218.5863
03/04/2014	14:58:32	218.5650
03/04/2014	14:58:33	218.7042
03/04/2014	14:58:34	218.1292
03/04/2014	14:58:35	217.8099
03/04/2014	14:58:36	217.4905
03/04/2014	14:58:37	217.3627
03/04/2014	14:58:38	217.3627
03/04/2014	14:58:39	217.2350
03/04/2014	14:58:40	216.9795
03/04/2014	14:58:41	216.9368
03/04/2014	14:58:42	216.6175
03/04/2014	14:58:43	216.3505
03/04/2014	14:58:44	216.0312
03/04/2014	14:58:45	215.7758
03/04/2014	14:58:46	215.6479
03/04/2014	14:58:47	215.6906
03/04/2014	14:58:48	215.5202
03/04/2014	14:58:49	215.1369
03/04/2014	14:58:50	214.8814
03/04/2014	14:58:51	214.6899
03/04/2014	14:58:52	214.3704
03/04/2014	14:58:53	214.4982
03/04/2014	14:58:54	214.3704
03/04/2014	14:58:55	214.1150
03/04/2014	14:58:56	213.7956
03/04/2014	14:58:57	214.4343
03/04/2014	14:58:58	213.5400
03/04/2014	14:59:00	213.3484
03/04/2014	14:59:01	212.7735
03/04/2014	14:59:02	212.7735
03/04/2014	14:59:03	212.7097
03/04/2014	14:59:04	212.8693
03/04/2014	14:59:05	212.4541
03/04/2014	14:59:06	212.1986
03/04/2014	14:59:07	211.9431
03/04/2014	14:59:08	211.8382
03/04/2014	14:59:09	211.6253
03/04/2014	14:59:10	211.3059
03/04/2014	14:59:11	211.3059
03/04/2014	14:59:12	211.0505
03/04/2014	14:59:13	210.6768
03/04/2014	14:59:14	210.8684
03/04/2014	14:59:15	210.6129
03/04/2014	14:59:16	210.4851
03/04/2014	14:59:17	210.2935
03/04/2014	14:59:18	210.1562
03/04/2014	14:59:19	209.5813
03/04/2014	14:59:20	209.1342
03/04/2014	14:59:21	209.4536
03/04/2014	14:59:22	209.4535
03/04/2014	14:59:23	209.1436
03/04/2014	14:59:24	209.1011
03/04/2014	14:59:25	208.8243
03/04/2014	14:59:26	208.5049
03/04/2014	14:59:27	208.4623
03/04/2014	14:59:28	208.3985
03/04/2014	14:59:29	208.2281
03/04/2014	14:59:30	207.9939
03/04/2014	14:59:31	207.9088
03/04/2014	14:59:32	207.6532
03/04/2014	14:59:33	207.0997
03/04/2014	14:59:34	207.2700
03/04/2014	14:59:35	206.9080
03/04/2014	14:59:36	206.8441
03/04/2014	14:59:37	206.7483
03/04/2014	14:59:38	206.5247
03/04/2014	14:59:39	206.3758
03/04/2014	14:59:40	206.2692
03/04/2014	14:59:41	205.8860
03/04/2014	14:59:42	205.8221
03/04/2014	14:59:43	205.7039
03/04/2014	14:59:44	205.5762
03/04/2014	14:59:45	205.3632
03/04/2014	14:59:46	204.9372
03/04/2014	14:59:47	204.8734
03/04/2014	14:59:48	204.8000
03/04/2014	14:59:49	204.4167
03/04/2014	14:59:50	204.5062
03/04/2014	14:59:51	204.4382
03/04/2014	14:59:52	203.9697
03/04/2014	14:59:53	203.7876
03/04/2014	14:59:54	203.6598
03/04/2014	14:59:55	203.2126
03/04/2014	14:59:56	203.3403
03/04/2014	14:59:57	203.1913
03/04/2014	14:59:58	203.0754
03/04/2014	14:59:59	202.7560
03/04/2014	15:00:00	202.8199
03/04/2014	15:00:01	202.5644
03/04/2014	15:00:02	202.3089
03/04/2014	15:00:03	202.3396
03/04/2014	15:00:04	201.7435
03/04/2014	15:00:05	201.8073
03/04/2014	15:00:06	201.6157
03/04/2014	15:00:07	201.2962
03/04/2014	15:00:08	201.4347
03/04/2014	15:00:09	200.9129
03/04/2014	15:00:10	200.8492
03/04/2014	15:00:11	200.3381
03/04/2014	15:00:12	200.8278
03/04/2014	15:00:13	200.5607
03/04/2014	15:00:14	200.1562
03/04/2014	15:00:15	200.1562
03/04/2014	15:00:16	199.9220
03/04/2014	15:00:17	199.9646
03/04/2014	15:00:18	199.5812
03/04/2014	15:00:19	199.1340
03/04/2014	15:00:20	199.2618
03/04/2014	15:00:21	199.0064
03/04/2014	15:00:22	198.9425
03/04/2014	15:00:23	198.3675
03/04/2014	15:00:24	198.3675
03/04/2014	15:00:25	198.3675
03/04/2014	15:00:26	198.0482
03/04/2014	15:00:27	198.0907
03/04/2014	15:00:28	197.6648
03/04/2014	15:00:30	197.6010
03/04/2014	15:00:31	197.2178
03/04/2014	15:00:32	197.2816
03/04/2014	15:00:33	197.0900
03/04/2014	15:00:34	196.4512
03/04/2014	15:00:35	196.8558
03/04/2014	15:00:36	196.6428
03/04/2014	15:00:37	196.1318
03/04/2014	15:00:38	196.3457
03/04/2014	15:00:39	195.9415
03/04/2014	15:00:40	195.8137
03/04/2014	15:00:41	195.7711
03/04/2014	15:00:42	195.2387
03/04/2014	15:00:43	195.4730
03/04/2014	15:00:44	195.4730
03/04/2014	15:00:45	195.6585
03/04/2014	15:00:46	195.3665
03/04/2014	15:00:47	195.7711
03/04/2014	15:00:48	196.0691
03/04/2014	15:00:49	195.9414
03/04/2014	15:00:50	196.1969
03/04/2014	15:00:51	195.9862
03/04/2014	15:00:52	195.9642
03/04/2014	15:00:53	196.1198
03/04/2014	15:00:54	196.1776
03/04/2014	15:00:55	196.2576
03/04/2014	15:00:56	196.5215
03/04/2014	15:00:57	196.3805
03/04/2014	15:00:58	196.5161
03/04/2014	15:00:59	196.5457
03/04/2014	15:01:00	196.9077
03/04/2014	15:01:01	196.9077
03/04/2014	15:01:02	196.8864
03/04/2014	15:01:03	196.9939
03/04/2014	15:01:04	196.9115
03/04/2014	15:01:05	197.1846
03/04/2014	15:01:06	197.1973
03/04/2014	15:01:07	197.1061
03/04/2014	15:01:08	197.1234
03/04/2014	15:01:09	197.2169
03/04/2014	15:01:10	197.1436
03/04/2014	15:01:11	197.1912
03/04/2014	15:01:12	197.2265
03/04/2014	15:01:13	197.2295
03/04/2014	15:01:14	197.3101
03/04/2014	15:01:15	197.3904
03/04/2014	15:01:16	197.4157
03/04/2014	15:01:17	197.4847
03/04/2014	15:01:18	197.4861
03/04/2014	15:01:19	197.9603
03/04/2014	15:01:20	197.7473
03/04/2014	15:01:21	197.7899
03/04/2014	15:01:22	197.7544
03/04/2014	15:01:23	197.7686
03/04/2014	15:01:24	197.8328
03/04/2014	15:01:25	197.8359
03/04/2014	15:01:26	198.1013
03/04/2014	15:01:27	197.9952
03/04/2014	15:01:28	197.9746
03/04/2014	15:01:29	197.9915
03/04/2014	15:01:30	198.0054
03/04/2014	15:01:31	198.0795
03/04/2014	15:01:32	198.2785
03/04/2014	15:01:33	198.2197
03/04/2014	15:01:34	198.1391
03/04/2014	15:01:35	198.1787
03/04/2014	15:01:36	198.5778
03/04/2014	15:01:37	198.3542
03/04/2014	15:01:38	198.0029
03/04/2014	15:01:39	198.3670
03/04/2014	15:01:40	198.4272
03/04/2014	15:01:41	198.3475
03/04/2014	15:01:42	198.5778
03/04/2014	15:01:43	198.4713
03/04/2014	15:01:44	200.4942
03/04/2014	15:01:45	203.6883
03/04/2014	15:01:46	206.4990
03/04/2014	15:01:47	210.1404
03/04/2014	15:01:48	213.0789
03/04/2014	15:01:49	215.8258
03/04/2014	15:01:50	218.5090
03/04/2014	15:01:51	221.1921
03/04/2014	15:01:52	224.2585
03/04/2014	15:01:53	227.0043
03/04/2014	15:01:54	229.3680
03/04/2014	15:01:55	232.4346
03/04/2014	15:01:56	234.8623
03/04/2014	15:01:57	237.5454
03/04/2014	15:01:58	242.5811
03/04/2014	15:02:00	245.2005
03/04/2014	15:02:01	247.8198
03/04/2014	15:02:02	250.6309
03/04/2014	15:02:03	252.9293
03/04/2014	15:02:04	255.2293
03/04/2014	15:02:05	257.9127
03/04/2014	15:02:06	260.0209
03/04/2014	15:02:07	262.7043
03/04/2014	15:02:08	265.4608
03/04/2014	15:02:09	267.8887
03/04/2014	15:02:10	270.3166
03/04/2014	15:02:11	272.5527
03/04/2014	15:02:12	274.8530
03/04/2014	15:02:13	277.5892
03/04/2014	15:02:14	280.2726
03/04/2014	15:02:15	282.3812
03/04/2014	15:02:16	NaN
03/04/2014	15:02:17	287.2371
03/04/2014	15:02:18	289.8668
03/04/2014	15:02:19	NaN
03/04/2014	15:02:20	294.4033
03/04/2014	15:02:21	296.8952
03/04/2014	15:02:22	299.1317
03/04/2014	15:02:23	301.4191
03/04/2014	15:02:24	304.1027
03/04/2014	15:02:25	306.2752
03/04/2014	15:02:26	308.8950
03/04/2014	15:02:27	310.6841
03/04/2014	15:02:28	313.2383
03/04/2014	15:02:29	NaN
03/04/2014	15:02:30	317.7751
03/04/2014	15:02:31	320.5227
03/04/2014	15:02:32	322.3758
03/04/2014	15:02:33	324.6123
03/04/2014	15:02:34	327.1044
03/04/2014	15:02:35	329.1492
03/04/2014	15:02:36	331.4497
03/04/2014	15:02:37	333.8140
03/04/2014	15:02:38	336.0493
03/04/2014	15:02:39	338.3496
03/04/2014	15:02:40	340.7141
03/04/2014	15:02:41	343.2064
03/04/2014	15:02:42	345.0594
03/04/2014	15:02:43	347.4225
03/04/2014	15:02:44	349.7230
03/04/2014	15:02:45	352.0235
03/04/2014	15:02:46	353.9406
03/04/2014	15:02:47	356.1773
03/04/2014	15:02:48	358.8615
03/04/2014	15:02:49	361.4175
03/04/2014	15:02:50	363.2071
03/04/2014	15:02:51	365.3798
03/04/2014	15:02:52	NaN
03/04/2014	15:02:53	369.6596
03/04/2014	15:02:54	371.8324
03/04/2014	15:02:55	374.0693
03/04/2014	15:02:56	376.3061
03/04/2014	15:02:57	378.2873
03/04/2014	15:02:58	380.7145
03/04/2014	15:02:59	382.8236
03/04/2014	15:03:00	384.8687
03/04/2014	15:03:01	387.4891
03/04/2014	15:03:02	389.5981
03/04/2014	15:03:03	391.8859
03/04/2014	15:03:04	393.9949
03/04/2014	15:03:05	396.1039
03/04/2014	15:03:06	398.4687
03/04/2014	15:03:07	400.7696
03/04/2014	15:03:08	402.9409
03/04/2014	15:03:09	405.1140
03/04/2014	15:03:10	407.1591
03/04/2014	15:03:11	409.3322
03/04/2014	15:03:12	411.9528
03/04/2014	15:03:13	413.8822
03/04/2014	15:03:14	415.9275
03/04/2014	15:03:15	418.1646
03/04/2014	15:03:16	420.4018
03/04/2014	15:03:17	422.6388
03/04/2014	15:03:18	424.4145
03/04/2014	15:03:19	426.5238
03/04/2014	15:03:20	428.6970
03/04/2014	15:03:21	430.9980
03/04/2014	15:03:22	432.9796
03/04/2014	15:03:23	435.2788
03/04/2014	15:03:24	NaN
03/04/2014	15:03:25	439.3696
03/04/2014	15:03:26	441.4790
03/04/2014	15:03:27	443.3327
03/04/2014	15:03:28	447.7411
03/04/2014	15:03:30	450.1702
03/04/2014	15:03:31	452.2795
03/04/2014	15:03:32	454.5168
03/04/2014	15:03:33	456.4345
03/04/2014	15:03:34	458.7358
03/04/2014	15:03:35	460.7174
03/04/2014	15:03:36	463.1466
03/04/2014	15:03:37	464.8087
03/04/2014	15:03:38	467.0441
03/04/2014	15:03:39	469.2816
03/04/2014	15:03:40	471.1354
03/04/2014	15:03:41	473.5645
03/04/2014	15:03:42	475.0987
03/04/2014	15:03:43	477.3680
03/04/2014	15:03:44	479.6055
03/04/2014	15:03:45	481.5232
03/04/2014	15:03:46	483.5049
03/04/2014	15:03:47	485.3588
03/04/2014	15:03:48	488.1863
03/04/2014	15:03:49	489.8484
03/04/2014	15:03:50	491.7663
03/04/2014	15:03:51	493.8119
03/04/2014	15:03:52	495.8577
03/04/2014	15:03:53	498.1579
03/04/2014	15:03:54	500.0118
03/04/2014	15:03:55	502.1855
03/04/2014	15:03:56	504.2952
03/04/2014	15:03:57	506.0853
03/04/2014	15:03:58	508.1771
03/04/2014	15:03:59	510.4147
03/04/2014	15:04:00	512.0768
03/04/2014	15:04:01	514.5063
03/04/2014	15:04:02	516.2963
03/04/2014	15:04:03	518.4062
03/04/2014	15:04:04	520.5799
03/04/2014	15:04:05	522.4978
03/04/2014	15:04:06	524.2880
03/04/2014	15:04:07	526.4619
03/04/2014	15:04:08	528.5695
03/04/2014	15:04:09	530.2957
03/04/2014	15:04:10	532.1498
03/04/2014	15:04:11	534.3876
03/04/2014	15:04:12	536.0500
03/04/2014	15:04:13	538.6074
03/04/2014	15:04:14	NaN
03/04/2014	15:04:15	NaN
03/04/2014	15:04:16	544.1060
03/04/2014	15:04:17	545.9603
03/04/2014	15:04:18	548.1802
03/04/2014	15:04:19	550.4180
03/04/2014	15:04:20	552.1444
03/04/2014	15:04:21	553.9347
03/04/2014	15:04:22	555.7250
03/04/2014	15:04:23	557.7048
03/04/2014	15:04:24	560.0706
03/04/2014	15:04:25	561.8608
03/04/2014	15:04:26	563.7153
03/04/2014	15:04:27	565.6335
03/04/2014	15:04:28	567.4877
03/04/2014	15:04:29	569.6618
03/04/2014	15:04:30	571.3243
03/04/2014	15:04:31	573.1787
03/04/2014	15:04:32	575.3527
03/04/2014	15:04:33	577.3328
03/04/2014	15:04:34	579.3790
03/04/2014	15:04:35	581.2973
03/04/2014	15:04:36	583.2796
03/04/2014	15:04:37	585.1979
03/04/2014	15:04:38	586.8431
03/04/2014	15:04:39	588.9532
03/04/2014	15:04:40	590.6158
03/04/2014	15:04:41	592.7263
03/04/2014	15:04:42	594.7084
03/04/2014	15:04:43	596.3693
03/04/2014	15:04:44	598.2238
03/04/2014	15:04:45	600.2061
03/04/2014	15:04:46	601.9329
03/04/2014	15:04:47	603.9791
03/04/2014	15:04:48	605.4964
03/04/2014	15:04:49	607.8625
03/04/2014	15:04:50	609.2693
03/04/2014	15:04:51	611.3796
03/04/2014	15:04:52	613.1064
03/04/2014	15:04:53	614.7031
03/04/2014	15:04:54	616.8773
03/04/2014	15:04:55	618.2842
03/04/2014	15:04:56	620.2668
03/04/2014	15:04:57	622.1854
03/04/2014	15:04:58	625.4443
03/04/2014	15:05:00	NaN
03/04/2014	15:05:01	629.2814
03/04/2014	15:05:02	631.2640
03/04/2014	15:05:03	632.7169
03/04/2014	15:05:04	NaN
03/04/2014	15:05:05	636.4261
03/04/2014	15:05:06	638.2169
03/04/2014	15:05:07	640.1994
03/04/2014	15:05:08	641.9423
03/04/2014	15:05:09	643.7330
03/04/2014	15:05:10	645.3959
03/04/2014	15:05:11	646.9948
03/04/2014	15:05:12	648.9774
03/04/2014	15:05:13	650.7496
03/04/2014	15:05:14	652.6682
03/04/2014	15:05:15	654.1393
03/04/2014	15:05:16	656.0580
03/04/2014	15:05:17	657.5930
03/04/2014	15:05:18	659.8937
03/04/2014	15:05:19	661.4288
03/04/2014	15:05:20	663.0278
03/04/2014	15:05:21	664.8187
03/04/2014	15:05:22	666.4177
03/04/2014	15:05:23	668.1447
03/04/2014	15:05:24	669.7437
03/04/2014	15:05:25	671.5347
03/04/2014	15:05:26	673.0058
03/04/2014	15:05:27	675.2443
03/04/2014	15:05:28	676.9489
03/04/2014	15:05:29	678.5480
03/04/2014	15:05:30	680.1470
03/04/2014	15:05:31	681.8100
03/04/2014	15:05:32	683.6649
03/04/2014	15:05:33	684.7523
03/04/2014	15:05:34	686.9910
03/04/2014	15:05:35	688.5261
03/04/2014	15:05:36	690.0613
03/04/2014	15:05:37	691.9164
03/04/2014	15:05:38	693.8334
03/04/2014	15:05:39	695.4965
03/04/2014	15:05:40	696.9038
03/04/2014	15:05:41	698.6948
03/04/2014	15:05:42	699.9102
03/04/2014	15:05:43	702.0850
03/04/2014	15:05:44	703.1725
03/04/2014	15:05:45	704.9637
03/04/2014	15:05:46	706.8827
03/04/2014	15:05:47	707.8422
03/04/2014	15:05:48	709.8862
03/04/2014	15:05:49	711.6773
03/04/2014	15:05:50	713.0847
03/04/2014	15:05:51	714.5558
03/04/2014	15:05:52	716.0912
03/04/2014	15:05:53	717.5627
03/04/2014	15:05:54	719.4177
03/04/2014	15:05:55	720.9531
03/04/2014	15:05:56	722.4885
03/04/2014	15:05:57	723.8319
03/04/2014	15:05:58	725.5368
03/04/2014	15:05:59	726.9442
03/04/2014	15:06:00	729.0554
03/04/2014	15:06:01	730.3988
03/04/2014	15:06:02	731.8701
03/04/2014	15:06:03	733.2136
03/04/2014	15:06:04	735.1328
03/04/2014	15:06:05	736.2842
03/04/2014	15:06:06	737.8197
03/04/2014	15:06:07	739.4831
03/04/2014	15:06:08	741.0156
03/04/2014	15:06:09	742.2311
03/04/2014	15:06:10	743.8946
03/04/2014	15:06:11	745.6859
03/04/2014	15:06:12	747.2853
03/04/2014	15:06:13	748.5009
03/04/2014	15:06:14	749.7805
03/04/2014	15:06:15	751.4440
03/04/2014	15:06:16	752.9794
03/04/2014	15:06:17	754.3229
03/04/2014	15:06:18	755.7922
03/04/2014	15:06:19	757.3918
03/04/2014	15:06:20	759.0551
03/04/2014	15:06:21	760.3989
03/04/2014	15:06:22	761.9343
03/04/2014	15:06:23	763.4698
03/04/2014	15:06:24	764.7495
03/04/2014	15:06:25	766.0931
03/04/2014	15:06:26	767.6927
03/04/2014	15:06:27	769.2283
03/04/2014	15:06:28	771.7849
03/04/2014	15:06:30	773.5764
03/04/2014	15:06:31	774.8561
03/04/2014	15:06:32	776.0718
03/04/2014	15:06:33	777.5434
03/04/2014	15:06:34	779.1431
03/04/2014	15:06:35	780.5507
03/04/2014	15:06:36	781.5745
03/04/2014	15:06:37	783.3022
03/04/2014	15:06:38	784.4965
03/04/2014	15:06:39	786.0323
03/04/2014	15:06:40	787.5680
03/04/2014	15:06:41	788.4637
03/04/2014	15:06:42	789.9994
03/04/2014	15:06:43	791.5966
03/04/2014	15:06:44	792.8762
03/04/2014	15:06:45	794.0280
03/04/2014	15:06:46	795.3077
03/04/2014	15:06:47	796.6516
03/04/2014	15:06:48	798.3152
03/04/2014	15:06:49	799.4031
03/04/2014	15:06:50	NaN
03/04/2014	15:06:51	802.4106
03/04/2014	15:06:52	803.4985
03/04/2014	15:06:53	804.7967
03/04/2014	15:06:54	806.0765
03/04/2014	15:06:55	807.9963
03/04/2014	15:06:56	808.7643
03/04/2014	15:06:57	809.9160
03/04/2014	15:06:58	811.4299
03/04/2014	15:06:59	812.5817
03/04/2014	15:07:00	813.8616
03/04/2014	15:07:01	815.0775
03/04/2014	15:07:02	816.4853
03/04/2014	15:07:03	817.8719
03/04/2014	15:07:04	818.8958
03/04/2014	15:07:05	820.1755
03/04/2014	15:07:06	821.7755
03/04/2014	15:07:07	822.7993
03/04/2014	15:07:08	824.0986
03/04/2014	15:07:09	824.9946
03/04/2014	15:07:10	826.0826
03/04/2014	15:07:11	827.7464
03/04/2014	15:07:12	828.8343
03/04/2014	15:07:13	830.1143
03/04/2014	15:07:14	831.2663
03/04/2014	15:07:15	832.4181
03/04/2014	15:07:16	833.8260
03/04/2014	15:07:17	834.8928
03/04/2014	15:07:18	836.4468
03/04/2014	15:07:19	837.2787
03/04/2014	15:07:20	838.3669
03/04/2014	15:07:21	839.7108
03/04/2014	15:07:22	840.6708
03/04/2014	15:07:23	842.0148
03/04/2014	15:07:24	843.1027
03/04/2014	15:07:25	844.6387
03/04/2014	15:07:26	845.4068
03/04/2014	15:07:27	846.6868
03/04/2014	15:07:28	847.6890
03/04/2014	15:07:29	848.8411
03/04/2014	15:07:30	849.6730
03/04/2014	15:07:31	851.2731
03/04/2014	15:07:32	852.2972
03/04/2014	15:07:33	853.3180
03/04/2014	15:07:34	854.4059
03/04/2014	15:07:35	855.6861
03/04/2014	15:07:36	856.7741
03/04/2014	15:07:37	857.7341
03/04/2014	15:07:38	859.1647
03/04/2014	15:07:39	860.0607
03/04/2014	15:07:40	861.0848
03/04/2014	15:07:41	NaN
03/04/2014	15:07:42	863.1331
03/04/2014	15:07:43	864.3491
03/04/2014	15:07:44	865.3091
03/04/2014	15:07:45	866.3974
03/04/2014	15:07:46	867.4854
03/04/2014	15:07:47	868.5096
03/04/2014	15:07:48	869.9149
03/04/2014	15:07:49	870.8110
03/04/2014	15:07:50	871.8352
03/04/2014	15:07:51	872.6033
03/04/2014	15:07:52	873.8835
03/04/2014	15:07:53	874.7156
03/04/2014	15:07:54	875.9318
03/04/2014	15:07:55	876.9559
03/04/2014	15:07:56	877.8521
03/04/2014	15:07:57	878.7482
03/04/2014	15:07:58	881.0936
03/04/2014	15:08:00	881.9257
03/04/2014	15:08:01	882.8218
03/04/2014	15:08:02	883.7180
03/04/2014	15:08:03	884.9539
03/04/2014	15:08:04	885.5939
03/04/2014	15:08:05	886.6821
03/04/2014	15:08:06	887.8983
03/04/2014	15:08:07	888.1545
03/04/2014	15:08:08	889.7548
03/04/2014	15:08:09	890.5870
03/04/2014	15:08:10	891.6111
03/04/2014	15:08:11	892.5074
03/04/2014	15:08:12	893.5316
03/04/2014	15:08:13	894.2997
03/04/2014	15:08:14	895.3239
03/04/2014	15:08:15	896.4122
03/04/2014	15:08:16	897.2444
03/04/2014	15:08:17	898.2046
03/04/2014	15:08:18	898.9728
03/04/2014	15:08:19	899.9330
03/04/2014	15:08:20	901.0854
03/04/2014	15:08:21	901.6401
03/04/2014	15:08:22	902.6218
03/04/2014	15:08:23	903.5793
03/04/2014	15:08:24	904.6675
03/04/2014	15:08:25	905.0517
03/04/2014	15:08:26	906.2680
03/04/2014	15:08:27	907.1642
03/04/2014	15:08:28	907.8684
03/04/2014	15:08:29	908.7006
03/04/2014	15:08:30	909.3409
03/04/2014	15:08:31	910.5573
03/04/2014	15:08:32	910.9412
03/04/2014	15:08:33	912.1577
03/04/2014	15:08:34	912.8619
03/04/2014	15:08:35	913.8862
03/04/2014	15:08:36	914.6544
03/04/2014	15:08:37	915.4227
03/04/2014	15:08:38	916.8311
03/04/2014	15:08:39	917.0232
03/04/2014	15:08:40	917.7274
03/04/2014	15:08:41	918.6877
03/04/2014	15:08:42	919.2640
03/04/2014	15:08:43	920.4134
03/04/2014	15:08:44	921.3096
03/04/2014	15:08:45	922.2061
03/04/2014	15:08:46	922.8462
03/04/2014	15:08:47	923.7426
